28,3,"<think>
问题分析：
1. 计算固定资产入账价值：买价1200万+运杂费40万+保险费116万=1356万（增值税不计入成本）。
2. 2021年折旧计算（年数总和法）：1356万×4/10×10/12=406.8万（4月-12月共9个月，按10个月计算折旧）。
3. 持有待售资产计量：账面价值1356万-406.8万=949.2万，与公允价值800万比较，计提减值149.2万。
4. 调整后账面价值=800万（公允价值）。

选项分析：
A. 正确。折旧计算正确：1356×4/10×10/12=406.8万。
B. 正确。减值准备=949.2万-800万=149.2万。
C. 错误。资产处置损益计入资产减值损失，非营业外支出。
D. 正确。持有待售资产按公允价值800万计量。
</think>
$\boxed{ABD}$"
28,4,"<think>
问题分析：
题目考察固定资产折旧和持有待售资产处理。关键点包括：1) 计算固定资产入账价值（买价+运杂费-保险费-增值税）；2) 2021年折旧计算（年数总和法）；3) 持有待售资产计量（账面价值-减值准备）；4) 调整事项处理。

选项分析：
A. 正确。2021年折旧计算：1356/4×10/12=406.8万元（4月-12月共9个月，按10个月计算折旧）
B. 正确。减值准备=1356-（406.8+800）=149.2万元
C. 错误。资产处置损益计入资产减值损失，非营业外支出
D. 正确。持有待售资产按公允价值800万元计量
</think>
$\boxed{ABD}$"
29,0,"<think>
问题分析：
该题目考察所有者权益变动的触发事项。所有者权益包括股本、资本公积、盈余公积、未分配利润等，其变动需通过利润分配、权益交易等途径实现。

选项分析：
A. 宣告发放现金股利：借记""利润分配""，贷记""应付股利""，直接减少未分配利润（所有者权益），正确。
B. 盈余公积补亏：借记""盈余公积""，贷记""利润分配""，属于所有者权益内部结转，总额不变。
C. 实际发放现金股利：借记""应付股利""，贷记""银行存款""，仅影响负债和资产，不影响所有者权益。
D. 资本公积转增资本：借记""资本公积""，贷记""股本""，属于所有者权益内部结构调整。
</think>
$\boxed{A}$"
29,1,"<think>
问题分析：
题目考察所有者权益变动的触发事项。所有者权益包括股本、资本公积、盈余公积、未分配利润等，其变动需通过利润分配、权益交易等途径实现。

选项分析：
A. 宣告发放现金股利：借记""利润分配""，贷记""应付股利""，直接减少未分配利润（所有者权益），正确。
B. 盈余公积补亏：借记""盈余公积""，贷记""利润分配""，属于所有者权益内部结转，总额不变。
C. 实际发放现金股利：借记""应付股利""，贷记""银行存款""，仅影响负债和资产，不影响所有者权益。
D. 资本公积转增资本：借记""资本公积""，贷记""股本""，属于所有者权益内部结构调整。
</think>
$\boxed{A}$"
29,2,"<think>
问题分析：
题目考察所有者权益变动的触发事项。所有者权益包括股本、资本公积、盈余公积、未分配利润等，其变动需通过利润分配、权益交易等途径实现。

选项分析：
A. 宣告发放现金股利：借记""利润分配""，贷记""应付股利""，直接减少未分配利润（所有者权益），正确。
B. 盈余公积补亏：借记""盈余公积""，贷记""利润分配""，属于所有者权益内部结转，总额不变。
C. 实际发放现金股利：借记""应付股利""，贷记""银行存款""，仅影响负债和资产，不影响所有者权益。
D. 资本公积转增资本：借记""资本公积""，贷记""股本""，属于所有者权益内部结构调整。
</think>
$\boxed{A}$"
29,3,"<think>
问题分析：
题目考察所有者权益变动的触发事项。所有者权益包括股本、资本公积、盈余公积、未分配利润等，其变动需通过利润分配、权益交易等途径实现。

选项分析：
A. 宣告发放现金股利：借记""利润分配""，贷记""应付股利""，直接减少未分配利润（所有者权益），正确。
B. 盈余公积补亏：借记""盈余公积""，贷记""利润分配""，属于所有者权益内部结转，总额不变。
C. 实际发放现金股利：借记""应付股利""，贷记""银行存款""，仅影响负债和资产，不影响所有者权益。
D. 资本公积转增资本：借记""资本公积""，贷记""股本""，属于所有者权益内部结构调整。
</think>
$\boxed{A}$"
29,4,"<think>
问题分析：
该题考察所有者权益变动的触发事项。所有者权益包括股本、资本公积、盈余公积、未分配利润等，其变动需通过利润分配、权益交易等途径实现。

选项分析：
A. 宣告发放现金股利：借记""利润分配""，贷记""应付股利""，直接减少未分配利润（所有者权益），正确。
B. 盈余公积补亏：借记""盈余公积""，贷记""利润分配""，属于所有者权益内部结转，总额不变。
C. 实际发放现金股利：借记""应付股利""，贷记""银行存款""，仅影响负债和资产，不影响所有者权益。
D. 资本公积转增资本：借记""资本公积""，贷记""股本""，属于所有者权益内部结构调整。
</think>
$\boxed{A}$"
30,0,"<think>
问题分析：
该题目考察资产负债表日后事项的会计处理，涉及调整事项与非调整事项的区分。关键时点为财务报告批准报出日（2022年4月30日）和所得税汇算清缴完成日（同日）。需判断各事项是否属于调整事项及其会计处理。

选项分析：
A. 错误。判决属于调整事项，但应调整""其他应付款""而非""预计负债""，且差额10万元应计入""营业外支出""。
B. 错误。实际赔偿导致负债真实发生，应转回原确认的递延所得税资产10万元（40×25%），而非新增。
C. 正确。销售退回发生在报告批准日前，属于调整事项，应冲减退回年度的收入成本。
D. 错误。商品退回应调整2021年报表，而非计入2022年利润表。
</think>
$\boxed{C}$"
30,1,"<think>
问题分析：
该题目考察资产负债表日后事项的会计处理，涉及调整事项与非调整事项的区分。关键时点为财务报告批准报出日（2022年4月30日）和所得税汇算清缴完成日（同日）。需判断各事项是否属于调整事项及其会计处理。

选项分析：
A. 错误。判决属于调整事项，但应调整""其他应付款""而非""预计负债""，且差额10万元应计入""营业外支出""。
B. 错误。实际赔偿导致负债真实发生，应转回原确认的递延所得税资产10万元（40×25%），而非新增。
C. 正确。销售退回发生在报告批准日前，属于调整事项，应冲减退回年度的收入成本。
D. 错误。商品退回应调整2021年报表，而非计入2022年利润表。
</think>
$\boxed{C}$"
30,2,"<think>
问题分析：
该题目考察资产负债表日后事项的会计处理，涉及调整事项与非调整事项的区分。关键时点为财务报告批准报出日（2022年4月30日）和所得税汇算清缴完成日（同日）。需判断各事项是否属于调整事项及其会计处理。

选项分析：
A. 错误。判决属于调整事项，但应调整""其他应付款""而非""预计负债""，且差额10万元应计入""营业外支出""。
B. 错误。实际赔偿导致负债真实发生，应转回原确认的递延所得税资产10万元（40×25%），而非新增。
C. 正确。销售退回发生在报告批准日前，属于调整事项，应冲减退回年度的收入成本。
D. 错误。商品退回应调整2021年报表，而非计入2022年利润表。
</think>
$\boxed{C}$"
30,3,"<think>
问题分析：
该题目考察资产负债表日后事项的会计处理，涉及调整事项与非调整事项的区分。关键时点为财务报告批准报出日（2022年4月30日）和所得税汇算清缴完成日（同日）。需判断各事项是否属于调整事项及其会计处理。

选项分析：
A. 错误。判决属于调整事项，但应调整""其他应付款""而非""预计负债""，且差额10万元应计入""营业外支出""。
B. 错误。实际赔偿导致负债真实发生，应转回原确认的递延所得税资产10万元（40×25%），而非新增。
C. 正确。销售退回发生在报告批准日前，属于调整事项，应冲减退回年度的收入成本。
D. 错误。商品退回应调整2021年报表，而非计入2022年利润表。
</think>
$\boxed{C}$"
30,4,"<think>
问题分析：
该题目考察资产负债表日后事项的会计处理，涉及调整事项与非调整事项的区分。关键时点为财务报告批准报出日（2022年4月30日）和所得税汇算清缴完成日（同日）。需判断各事项是否属于调整事项及其会计处理。

选项分析：
A. 错误。判决属于调整事项，但应调整""其他应付款""而非""预计负债""，且差额10万元应计入""营业外支出""。
B. 错误。实际赔偿导致负债真实发生，应转回原确认的递延所得税资产10万元（40×25%），而非新增。
C. 正确。销售退回发生在报告批准日前，属于调整事项，应冲减退回年度的收入成本。
D. 错误。商品退回应调整2021年报表，而非计入2022年利润表。
</think>
$\boxed{C}$"
31,0,"<think>
问题分析：
题目考察合营安排的分类、共同控制的定义以及保护性权力的理解。关键点包括合营安排的两种类型（合营企业和共同经营）、共同控制的判定条件以及保护性权力的参与方是否享有共同控制。

选项分析：
A. 正确。合营安排分为合营企业和共同经营，符合会计准则的定义。
B. 错误。合营安排未通过单独主体达成时，应为共同经营，而非合营企业。
C. 正确。共同控制要求相关活动的决策需参与方一致同意。
D. 正确。保护性权力的参与方不享有共同控制，这是会计准则的明确规定。
</think>
$\boxed{ACD}$"
31,1,"<think>
问题分析：
该题目考查合营安排的分类、共同控制的定义以及保护性权力的理解。关键点包括合营安排的两种类型（合营企业和共同经营）、共同控制的判定条件以及保护性权力的参与方是否享有共同控制。

选项分析：
A. 正确。合营安排分为合营企业和共同经营，符合会计准则的定义。
B. 错误。合营安排未通过单独主体达成时，应为共同经营，而非合营企业。
C. 正确。共同控制要求相关活动的决策需参与方一致同意。
D. 正确。保护性权力的参与方不享有共同控制，这是会计准则的明确规定。
</think>
$\boxed{ACD}$"
31,2,"<think>
问题分析：
本题考查合营安排的分类、共同控制的定义以及保护性权力的理解。关键点包括合营安排的两种类型（合营企业和共同经营）、共同控制的判定条件以及保护性权力的参与方是否享有共同控制。

选项分析：
A. 正确。合营安排分为合营企业和共同经营，符合会计准则的定义。
B. 错误。合营安排未通过单独主体达成时，应为共同经营，而非合营企业。
C. 正确。共同控制要求相关活动的决策需参与方一致同意。
D. 正确。保护性权力的参与方不享有共同控制，这是会计准则的明确规定。
</think>
$\boxed{ACD}$"
31,3,"<think>
问题分析：
该题目考查合营安排的分类、共同控制的定义以及保护性权力的理解。关键点包括合营安排的两种类型（合营企业和共同经营）、共同控制的判定条件以及保护性权力的参与方是否享有共同控制。

选项分析：
A. 正确。合营安排分为合营企业和共同经营，符合会计准则的定义。
B. 错误。合营安排未通过单独主体达成时，应为共同经营，而非合营企业。
C. 正确。共同控制要求相关活动的决策需参与方一致同意。
D. 正确。保护性权力的参与方不享有共同控制，这是会计准则的明确规定。
</think>
$\boxed{ACD}$"
31,4,"<think>
问题分析：
该题目考察合营安排的分类、共同控制的定义以及保护性权力的理解。关键点包括合营安排的两种类型（合营企业和共同经营）、共同控制的判定条件以及保护性权力的参与方是否享有共同控制。

选项分析：
A. 正确。合营安排分为合营企业和共同经营，符合会计准则的定义。
B. 错误。合营安排未通过单独主体达成时，应为共同经营，而非合营企业。
C. 正确。共同控制要求相关活动的决策需参与方一致同意。
D. 正确。保护性权力的参与方不享有共同控制，这是会计准则的明确规定。
</think>
$\boxed{ACD}$"
32,0,"<think>
问题分析：
题目考察紧缩性货币政策的长期影响。根据经济学理论，长期中货币政策只影响价格水平（通胀），不影响实际变量（产出、就业）和实际利率。

选项分析：
A) 错误。长期中实际产出和就业不受货币政策影响，不会减少。
B) 正确。紧缩政策降低通胀，长期不影响实际产出和实际利率。
C) 错误。紧缩政策会降低而非增加通胀。
D) 错误。紧缩政策不会增加通胀和实际变量。
</think>
$\boxed{B}$"
32,1,"<think>
问题分析：
题目考察紧缩性货币政策的长期影响。根据经济学理论，长期中货币政策只影响价格水平（通胀），不影响实际变量（产出、就业）和实际利率。

选项分析：
A) 错误。长期中实际产出和就业不受货币政策影响，不会减少。
B) 正确。紧缩政策降低通胀，长期不影响实际产出和实际利率。
C) 错误。紧缩政策会降低而非增加通胀。
D) 错误。紧缩政策不会增加通胀和实际变量。
</think>
$\boxed{B}$"
32,2,"<think>
问题分析：
题目考察紧缩性货币政策的长期影响。根据经济学理论，长期中货币政策只影响价格水平（通胀），不影响实际变量（产出、就业）和实际利率。

选项分析：
A) 错误。长期中实际产出和就业不受货币政策影响，不会减少。
B) 正确。紧缩政策降低通胀，长期不影响实际产出和实际利率。
C) 错误。紧缩政策会降低而非增加通胀。
D) 错误。紧缩政策不会增加通胀和实际变量。
</think>
$\boxed{B}$"
32,3,"<think>
问题分析：
题目考察紧缩性货币政策的长期影响。根据经济学理论，长期中货币政策只影响价格水平（通胀），不影响实际变量（产出、就业）和实际利率。

选项分析：
A) 错误。长期中实际产出和就业不受货币政策影响，不会减少。
B) 正确。紧缩政策降低通胀，长期不影响实际产出和实际利率。
C) 错误。紧缩政策会降低而非增加通胀。
D) 错误。紧缩政策不会增加通胀和实际变量。
</think>
$\boxed{B}$"
32,4,"<think>
问题分析：
题目考察紧缩性货币政策的长期影响。根据经济学理论，长期中货币政策只影响价格水平（通胀），不影响实际变量（产出、就业）和实际利率。

选项分析：
A) 错误。长期中实际产出和就业不受货币政策影响，不会减少。
B) 正确。紧缩政策降低通胀，长期不影响实际产出和实际利率。
C) 错误。紧缩政策会降低而非增加通胀。
D) 错误。紧缩政策不会增加通胀和实际变量。
</think>
$\boxed{B}$"
33,0,"<think>
问题分析：
该题目考察可转换公司债券的会计处理，涉及赎回选择权、复合金融工具分拆、金融负债分类及交易费用分摊等知识点。关键是根据企业会计准则第22号和第37号判断各选项的合规性。

选项分析：
A. 正确。根据CAS 22，利息补偿金属于或有支付义务，应在触发条件期间（发行日至赎回届满日）计提。
B. 正确。可转债同时包含负债和权益成分，初始确认时需按CAS 37进行分拆。
C. 错误。可转债属于复合工具而非单纯金融负债，权益转换权应确认为权益成分。
D. 正确。发行费用应按CAS 37要求，根据负债与权益成分的公允价值比例分摊。
</think>
$\boxed{ABD}$"
33,1,"<think>
问题分析：
该题目考查可转换公司债券的会计处理，涉及赎回选择权、复合金融工具分拆、金融负债分类及交易费用分摊等知识点。关键是根据企业会计准则第22号和第37号判断各选项的合规性。

选项分析：
A. 正确。根据CAS 22，利息补偿金属于或有支付义务，应在触发条件期间（发行日至赎回届满日）计提。
B. 正确。可转债同时包含负债和权益成分，初始确认时需按CAS 37进行分拆。
C. 错误。可转债属于复合工具而非单纯金融负债，权益转换权应确认为权益成分。
D. 正确。发行费用应按CAS 37要求，根据负债与权益成分的公允价值比例分摊。
</think>
$\boxed{ABD}$"
33,2,"<think>
问题分析：
该题目考察可转换公司债券的会计处理，涉及赎回选择权、复合金融工具分拆、金融负债分类及交易费用分摊等知识点。关键是根据企业会计准则第22号和第37号判断各选项的合规性。

选项分析：
A. 正确。根据CAS 22，利息补偿金属于或有支付义务，应在触发条件期间（发行日至赎回届满日）计提。
B. 正确。可转债同时包含负债和权益成分，初始确认时需按CAS 37进行分拆。
C. 错误。可转债属于复合工具而非单纯金融负债，权益转换权应确认为权益成分。
D. 正确。发行费用应按CAS 37要求，根据负债与权益成分的公允价值比例分摊。
</think>
$\boxed{ABD}$"
33,3,"<think>
问题分析：
该题目考查可转换公司债券的会计处理，涉及赎回选择权、复合金融工具分拆、金融负债分类及交易费用分摊等知识点。关键是根据企业会计准则第22号和第37号判断各选项的合规性。

选项分析：
A. 正确。根据CAS 22，利息补偿金属于或有支付义务，应在触发条件期间（发行日至赎回届满日）计提。
B. 正确。可转债同时包含负债和权益成分，初始确认时需按CAS 37进行分拆。
C. 错误。可转债属于复合工具而非单纯金融负债，权益转换权应确认为权益成分。
D. 正确。发行费用应按CAS 37要求，根据负债与权益成分的公允价值比例分摊。
</think>
$\boxed{ABD}$"
33,4,"<think>
问题分析：
该题目考察可转换公司债券的会计处理，涉及赎回选择权、复合金融工具分拆、金融负债分类及交易费用分摊等知识点。关键是根据企业会计准则第22号和第37号判断各选项的合规性。

选项分析：
A. 正确。根据CAS 22，利息补偿金属于或有支付义务，应在触发条件期间（发行日至赎回届满日）计提。
B. 正确。可转债同时包含负债和权益成分，初始确认时需按CAS 37进行分拆。
C. 错误。可转债属于复合工具而非单纯金融负债，权益转换权应确认为权益成分。
D. 正确。发行费用应按CAS 37要求，根据负债与权益成分的公允价值比例分摊。
</think>
$\boxed{ABD}$"
34,0,"<think>
问题分析：
该题目考察的是权益回报率（ROE）的不同分解方式。ROE可以通过杜邦分析法拆解为多个财务比率的乘积，题目中的选项展示了不同的分解形式。

选项分析：
A) 正确。ROE = (净利润/销售额) × (销售额/权益) = (EAT/Sales) × (Sales/Equity)
B) 正确。ROE = (净利润率) × (总资产周转率) × (权益乘数) = (after tax profit margin) × (Total asset turnover) × (Assets to equity)
C) 正确。这是ROE的扩展分解形式，考虑了利息费用和税收的影响。
D) 正确。因为A、B、C三个选项都是ROE的正确分解方式。
</think>
$\boxed{D}$"
34,1,"<think>
问题分析：
题目考察的是权益回报率（ROE）的不同分解方式。ROE可以通过杜邦分析法拆解为多个财务比率的乘积，题目中的选项展示了不同的分解形式。

选项分析：
A) 正确。ROE = (净利润/销售额) × (销售额/权益) = (EAT/Sales) × (Sales/Equity)
B) 正确。ROE = (净利润率) × (总资产周转率) × (权益乘数) = (after tax profit margin) × (Total asset turnover) × (Assets to equity)
C) 正确。这是ROE的扩展分解形式，考虑了利息费用和税收的影响。
D) 正确。因为A、B、C三个选项都是ROE的正确分解方式。
</think>
$\boxed{D}$"
34,2,"<think>
问题分析：
该题目考察的是权益回报率（ROE）的不同分解方式。ROE可以通过杜邦分析法拆解为多个财务比率的乘积，题目中的选项展示了不同的分解形式。

选项分析：
A) 正确。ROE = (净利润/销售额) × (销售额/权益) = (EAT/Sales) × (Sales/Equity)
B) 正确。ROE = (净利润率) × (总资产周转率) × (权益乘数) = (after tax profit margin) × (Total asset turnover) × (Assets to equity)
C) 正确。这是ROE的扩展分解形式，考虑了利息费用和税收的影响。
D) 正确。因为A、B、C三个选项都是ROE的正确分解方式。
</think>
$\boxed{D}$"
34,3,"<think>
问题分析：
该题目考察的是权益回报率（ROE）的不同分解方式。ROE可以通过杜邦分析法拆解为多个财务比率的乘积，题目中的选项展示了不同的分解形式。

选项分析：
A) 正确。ROE = (净利润/销售额) × (销售额/权益) = (EAT/Sales) × (Sales/Equity)
B) 正确。ROE = (净利润率) × (总资产周转率) × (权益乘数) = (after tax profit margin) × (Total asset turnover) × (Assets to equity)
C) 正确。这是ROE的扩展分解形式，考虑了利息费用和税收的影响。
D) 正确。因为A、B、C三个选项都是ROE的正确分解方式。
</think>
$\boxed{D}$"
34,4,"<think>
问题分析：
该题目考察的是权益回报率（ROE）的不同分解方式。ROE可以通过杜邦分析法拆解为多个财务比率的乘积，题目中的选项展示了不同的分解形式。

选项分析：
A) 正确。ROE = (净利润/销售额) × (销售额/权益) = (EAT/Sales) × (Sales/Equity)
B) 正确。ROE = (净利润率) × (总资产周转率) × (权益乘数) = (after tax profit margin) × (Total asset turnover) × (Assets to equity)
C) 正确。这是ROE的扩展分解形式，考虑了利息费用和税收的影响。
D) 正确。因为A、B、C三个选项都是ROE的正确分解方式。
</think>
$\boxed{D}$"
35,0,"<think>
问题分析：
本题考察同一控制下企业合并的会计处理。关键点包括：合并对价（发行股票）、同一控制下初始投资成本确定（账面价值份额）、股本确认。合并日乙公司净资产账面价值4000万元，甲公司取得80%股权。

选项分析：
A. 错误。初始投资成本应为乙公司净资产账面价值的80%（3200万元），而非全额4000万元。
B. 正确。同一控制下企业合并，长期股权投资初始成本=被合并方净资产账面价值×持股比例=4000×80%=3200万元。
C. 正确。发行股票面值1000万股×1元=1000万元应贷记""股本""（非实收资本）。
D. 错误。股本应贷记而非借记。
</think>
$\boxed{B}$"
35,1,"<think>
问题分析：
本题考察同一控制下企业合并的会计处理。关键点包括：合并对价（发行股票）、同一控制下初始投资成本确定（账面价值份额）、股本确认。合并日乙公司净资产账面价值4000万元，甲公司取得80%股权。

选项分析：
A. 错误。初始投资成本应为乙公司净资产账面价值的80%（3200万元），而非全额4000万元。
B. 正确。同一控制下企业合并，长期股权投资初始成本=被合并方净资产账面价值×持股比例=4000×80%=3200万元。
C. 正确。发行股票面值1000万股×1元=1000万元应贷记""股本""（非实收资本）。
D. 错误。股本应贷记而非借记。
</think>
$\boxed{B}$"
35,2,"<think>
问题分析：
本题考察同一控制下企业合并的会计处理。关键点包括：合并对价（发行股票）、同一控制下初始投资成本确定（账面价值份额）、股本确认。合并日乙公司净资产账面价值4000万元，甲公司取得80%股权。

选项分析：
A. 错误。初始投资成本应为乙公司净资产账面价值的80%（3200万元），而非全额4000万元。
B. 正确。同一控制下企业合并，长期股权投资初始成本=被合并方净资产账面价值×持股比例=4000×80%=3200万元。
C. 正确。发行股票面值1000万股×1元=1000万元应贷记""股本""（非实收资本）。
D. 错误。股本应贷记而非借记。
</think>
$\boxed{B}$"
35,3,"<think>
问题分析：
本题考察同一控制下企业合并的会计处理。关键点包括：合并对价（发行股票）、同一控制下初始投资成本确定（账面价值份额）、股本确认。合并日乙公司净资产账面价值4000万元，甲公司取得80%股权。

选项分析：
A. 错误。初始投资成本应为乙公司净资产账面价值的80%（3200万元），而非全额4000万元。
B. 正确。同一控制下企业合并，长期股权投资初始成本=被合并方净资产账面价值×持股比例=4000×80%=3200万元。
C. 正确。发行股票面值1000万股×1元=1000万元应贷记""股本""（非实收资本）。
D. 错误。股本应贷记而非借记。
</think>
$\boxed{B}$"
35,4,"<think>
问题分析：
本题考察同一控制下企业合并的会计处理。关键点包括：合并对价（发行股票）、同一控制下初始投资成本确定（账面价值份额）、股本确认。合并日乙公司净资产账面价值4000万元，甲公司取得80%股权。

选项分析：
A. 错误。初始投资成本应为乙公司净资产账面价值的80%（3200万元），而非全额4000万元。
B. 正确。同一控制下企业合并，长期股权投资初始成本=被合并方净资产账面价值×持股比例=4000×80%=3200万元。
C. 正确。发行股票面值1000万股×1元=1000万元应贷记""股本""（非实收资本）。
D. 错误。股本应贷记而非借记。
</think>
$\boxed{B}$"
36,0,"<think>
问题分析：
该题目涉及知识产权许可收入的确认，关键在于判断履约义务是在某一时点还是某一时段内履行。根据合同条款，收入包括固定金额和基于销售额的提成，需分别确认。

选项分析：
A. 错误。固定金额使用费应在授权期限内分摊确认，而非一次性确认。
B. 正确。提成收入与销售额挂钩，应在实际销售时确认。
C. 正确。2019年收入包括固定金额分摊25万元（50万/2年）和提成50万元（1000万×5%），合计75万元。
D. 正确。由于授权期限为2年且乙公司持续受益，属于某一时段内履行的履约义务。
</think>
$\boxed{BCD}$"
36,1,"<think>
问题分析：
该题目涉及知识产权许可收入的确认，关键在于判断履约义务是在某一时点还是某一时段内履行。根据合同条款，收入包括固定金额和基于销售额的提成，需分别确认。

选项分析：
A. 错误。固定金额使用费应在授权期限内分摊确认，而非一次性确认。
B. 正确。提成收入与销售额挂钩，应在实际销售时确认。
C. 正确。2019年收入包括固定金额分摊25万元（50万/2年）和提成50万元（1000万×5%），合计75万元。
D. 正确。由于授权期限为2年且乙公司持续受益，属于某一时段内履行的履约义务。
</think>
$\boxed{BCD}$"
36,2,"<think>
问题分析：
该题目涉及知识产权许可收入的确认，关键在于判断履约义务是在某一时点还是某一时段内履行。根据合同条款，收入包括固定金额和基于销售额的提成，需分别确认。

选项分析：
A. 错误。固定金额使用费应在授权期限内分摊确认，而非一次性确认。
B. 正确。提成收入与销售额挂钩，应在实际销售时确认。
C. 正确。2019年收入包括固定金额分摊25万元（50万/2年）和提成50万元（1000万×5%），合计75万元。
D. 正确。由于授权期限为2年且乙公司持续受益，属于某一时段内履行的履约义务。
</think>
$\boxed{BCD}$"
36,3,"<think>
问题分析：
该题目涉及知识产权许可收入的确认，关键在于判断履约义务是在某一时点还是某一时段内履行。根据合同条款，收入包括固定金额和基于销售额的提成，需分别确认。

选项分析：
A. 错误。固定金额使用费应在授权期限内分摊确认，而非一次性确认。
B. 正确。提成收入与销售额挂钩，应在实际销售时确认。
C. 正确。2019年收入包括固定金额分摊25万元（50万/2年）和提成50万元（1000万×5%），合计75万元。
D. 正确。由于授权期限为2年且乙公司持续受益，属于某一时段内履行的履约义务。
</think>
$\boxed{BCD}$"
36,4,"<think>
问题分析：
该题目涉及知识产权许可收入的确认，关键在于判断履约义务是在某一时点还是某一时段内履行。根据合同条款，收入包括固定金额和基于销售额的提成，需分别确认。

选项分析：
A. 错误。固定金额使用费应在授权期限内分摊确认，而非一次性确认。
B. 正确。提成收入与销售额挂钩，应在实际销售时确认。
C. 正确。2019年收入包括固定金额分摊25万元（50万/2年）和提成50万元（1000万×5%），合计75万元。
D. 正确。由于授权期限为2年且乙公司持续受益，属于某一时段内履行的履约义务。
</think>
$\boxed{BCD}$"
37,0,"<think>
问题分析：
题目涉及长期股权投资在划分为持有待售类别时的会计处理。关键点在于判断剩余股权是否仍具有重大影响或共同控制，以及划分持有待售后的核算方法变化。

选项分析：
A. 正确。拟出售的30%股权符合持有待售条件，应终止权益法核算。
B. 正确。剩余5%股权在处置前仍具有重大影响（35%→5%），需继续权益法核算。
C. 正确。拟出售的35%股权符合持有待售条件，应终止权益法核算。
D. 正确。剩余15%股权在处置前仍具有共同控制（50%→15%），需继续权益法核算。
</think>
$\boxed{ABCD}$"
37,1,"<think>
问题分析：
题目涉及长期股权投资在划分为持有待售类别时的会计处理。关键点在于判断剩余股权是否仍具有重大影响或共同控制，以及划分持有待售后的核算方法变化。

选项分析：
A. 正确。拟出售的30%股权符合持有待售条件，应终止权益法核算。
B. 正确。剩余5%股权在处置前仍具有重大影响（35%→5%），需继续权益法核算。
C. 正确。拟出售的35%股权符合持有待售条件，应终止权益法核算。
D. 正确。剩余15%股权在处置前仍具有共同控制（50%→15%），需继续权益法核算。
</think>
$\boxed{ABCD}$"
37,2,"<think>
问题分析：
题目涉及长期股权投资在划分为持有待售类别时的会计处理。关键点在于判断剩余股权是否仍具有重大影响或共同控制，以及划分持有待售后的核算方法变化。

选项分析：
A. 正确。拟出售的30%股权符合持有待售条件，应终止权益法核算。
B. 正确。剩余5%股权在处置前仍具有重大影响（35%→5%），需继续权益法核算。
C. 正确。拟出售的35%股权符合持有待售条件，应终止权益法核算。
D. 正确。剩余15%股权在处置前仍具有共同控制（50%→15%），需继续权益法核算。
</think>
$\boxed{ABCD}$"
37,3,"<think>
问题分析：
题目涉及长期股权投资在划分为持有待售类别时的会计处理。关键点在于判断剩余股权是否仍具有重大影响或共同控制，以及划分持有待售后的核算方法变化。

选项分析：
A. 正确。拟出售的30%股权符合持有待售条件，应终止权益法核算。
B. 正确。剩余5%股权在处置前仍具有重大影响（35%→5%），需继续权益法核算。
C. 正确。拟出售的35%股权符合持有待售条件，应终止权益法核算。
D. 正确。剩余15%股权在处置前仍具有共同控制（50%→15%），需继续权益法核算。
</think>
$\boxed{ABCD}$"
37,4,"<think>
问题分析：
题目涉及长期股权投资在划分为持有待售类别时的会计处理。关键点在于判断剩余股权是否仍具有重大影响或共同控制，以及划分持有待售后的核算方法变化。

选项分析：
A. 正确。拟出售的30%股权符合持有待售条件，应终止权益法核算。
B. 正确。剩余5%股权在处置前仍具有重大影响（35%→5%），需继续权益法核算。
C. 正确。拟出售的35%股权符合持有待售条件，应终止权益法核算。
D. 正确。剩余15%股权在处置前仍具有共同控制（50%→15%），需继续权益法核算。
</think>
$\boxed{ABCD}$"
38,0,"<think>
问题分析：
该题目涉及经营租赁的现金流分类。关键点包括：隐含利率（7%）、增量借款利率（9%）、设备公允价值（$3,200,000）。经营租赁的租金支付全部计入经营活动现金流（CFO），无融资部分（CFF）。

选项分析：
**A)** 错误。将租金拆分为利息（CFO）和本金（CFF），仅适用于融资租赁。
**B)** 正确。经营租赁的$400,000全额租金应计入CFO。
**C)** 错误。拆分逻辑同A，且计算数值与融资租赁无关。
**D)** 错误。拆分比例无依据，且经营租赁不应拆分。
</think>
$\boxed{B}$"
38,1,"<think>
问题分析：
该题目考察的是经营租赁的现金流量分类。关键点包括：1) 租赁期满时设备可按公允价值购买；2) 暗含利率法下经营租赁的现金流应计入经营活动现金流（CFO）；3) 增加借款利率（9%）对现金流分类的影响。

选项分析：
A) 错误。将现金流拆分为经营活动和融资活动，仅适用于融资租赁标准，经营租赁不应拆分。
B) 正确。经营租赁的$400,000全额支付应计入CFO（经营活动现金流）。
C) 错误。拆分逻辑同A，且计算数值与融资租赁无关。
D) 错误。拆分比例无依据，且经营租赁不应拆分。
</think>
$\boxed{B}$"
38,2,"<think>
问题分析：
1. **租赁类型判断**：由于租赁期满时设备可按公允价值购买，且租赁期（10年）小于经济寿命（15年），不符合融资租赁标准，应归类为经营租赁。
2. **现金流分类**：经营租赁的租金支付全部计入经营活动现金流（CFO），无融资部分（CFF）。
3. **干扰信息排除**：隐含利率（7%）和增量借款利率（9%）与经营租赁的现金流分类无关。

选项分析：
- **A**：错误。将租金拆分为利息（CFO）和本金（CFF），仅适用于融资租赁。
- **B**：正确。经营租赁的$400,000全额租金应计入CFO。
- **C**：错误。拆分逻辑同A，且计算数值与融资租赁无关。
- **D**：错误。拆分比例无依据，且经营租赁不应拆分。
</think>
$\boxed{B}$"
